"","workerId","conditionCE","conditionHeadN","level","arrayTraining","seenInTraining","participantText","compositionalAnswer","encodingCorrected","encodingCompositional","correctness","consonants","prepMGloss","prepRGloss"
"10815","A112","branching","head initial",1,"2","true","solson","solson","s","s",1,"vtsk","none","none"
"10816","A112","branching","head initial",1,"3","true","kolkil","kolkil","k","k",1,"vtsk","none","none"
"10817","A112","branching","head initial",2,"[3,3]","true","kolkil kolkil moy","kolkil moy kolkil","kkm","kmk",0.666666666666667,"vtsk","none","none"
"10818","A112","branching","head initial",2,"[1,3]","true","tinkin kolkil moy","tinkin moy kolkil","tkm","tmk",0.666666666666667,"vtsk","none","none"
"10819","A112","branching","head initial",2,"[0,[1]]","true","vusu tinkin rae","vusu rae tinkin","vtr","vrt",0.666666666666667,"vtsk","none","none"
"10820","A112","branching","head initial",2,"[3,[1]]","true","kolkil tinkin rae","kolkil rae tinkin","ktr","krt",0.666666666666667,"vtsk","none","none"
"10821","A112","branching","head initial",2,"[2,[1]]","true","solson tinkin rae","solson rae tinkin","str","srt",0.666666666666667,"vtsk","none","none"
"10822","A112","branching","head initial",2,"[2,1]","true","solson tinkin moy","solson moy tinkin","stm","smt",0.666666666666667,"vtsk","none","none"
"10823","A112","branching","head initial",2,"[0,0]","true","vusu vusu moy","vusu moy vusu","vvm","vmv",0.666666666666667,"vtsk","none","none"
"10824","A112","branching","head initial",2,"[3,[0]]","true","kolkil vusu rae","kolkil rae vusu","kvr","krv",0.666666666666667,"vtsk","none","none"
"10825","A112","branching","head initial",2,"[2,2]","false","solson solson moy","solson moy solson","ssm","sms",0.666666666666667,"vtsk","none","none"
"10826","A112","branching","head initial",2,"[2,[3]]","false","solson kolkil rae","solson rae kolkil","skr","srk",0.666666666666667,"vtsk","none","none"
"10827","A112","branching","head initial",2,"[0,[2]]","false","vusu solson rae","vusu rae solson","vsr","vrs",0.666666666666667,"vtsk","none","none"
"10828","A112","branching","head initial",2,"[0,1]","false","vusu tinkin moy","vusu moy tinkin","vtm","vmt",0.666666666666667,"vtsk","none","none"
"10829","A112","branching","head initial",3,"[[3,[3]],[2]]","true","kolkil kolkil rae kolkil kolkil","kolkil rae kolkil rae solson","kkrkk","krkrs",0.4,"vtsk","none","none"
"10830","A112","branching","head initial",3,"[2,[3,[0]]]","true","solson kolkil vusu rae moy","solson moy kolkil rae vusu","skvrm","smkrv",0.4,"vtsk","none","none"
"10831","A112","branching","head initial",3,"[0,[[2,0]]]","true","vusu solson vusu moy rae","vusu rae solson moy vusu","vsvmr","vrsmv",0.4,"vtsk","none","none"
"10832","A112","branching","head initial",3,"[[3,2],[0]]","true","kolkil solson vusu rae moy","kolkil moy solson rae vusu","ksvrm","kmsrv",0.4,"vtsk","none","none"
"10833","A112","branching","head initial",3,"[[1,[2]],[2]]","true","tinkin solson solson rae rae","tinkin rae solson rae solson","tssrr","trsrs",0.6,"vtsk","none","none"
"10834","A112","branching","head initial",3,"[1,[3,[3]]]","true","tinkin kolkil kolkil moy rae","tinkin moy kolkil rae kolkil","tkkmr","tmkrk",0.4,"vtsk","none","none"
"10835","A112","branching","head initial",3,"[[1,[2]],2]","true","tinkin solson solson moy rae","tinkin rae solson moy solson","tssmr","trsms",0.6,"vtsk","none","none"
"10836","A112","branching","head initial",3,"[[0,3],[1]]","true","vusu kolkil tinkin moy rae","vusu moy kolkil rae tinkin","vktmr","vmkrt",0.2,"vtsk","none","none"
"10837","A112","branching","head initial",3,"[0,[[1,1]]]","false","vusu tinkin tinkin rae moy","vusu rae tinkin moy tinkin","vttrm","vrtmt",0.4,"vtsk","none","none"
"10838","A112","branching","head initial",3,"[[3,3],0]","false","kolkil kolkil vusu moy moy","kolkil moy kolkil moy vusu","kkvmm","kmkmv",0.4,"vtsk","none","none"
"10839","A112","branching","head initial",3,"[[1,[1]],0]","false","tinkin tinkin vusu moy rae","tinkin rae tinkin moy vusu","ttvmr","trtmv",0.4,"vtsk","none","none"
"10840","A112","branching","head initial",3,"[[1,2],0]","false","tinkin solson vusu moy moy","tinkin moy solson moy vusu","tsvmm","tmsmv",0.4,"vtsk","none","none"
"10841","A112","branching","head initial",4,"[3,[2,[2,[3]]]]","false","kolkil solson solson kolkil moy rae moy","kolkil moy solson moy solson rae kolkil","ksskmrm","kmsmsrk",0.428571428571429,"vtsk","none","none"
"10842","A112","branching","head initial",4,"[1,[[2,[2,1]]]]","false","tinkin solson solson tinkin rae moy moy","tinkin rae solson moy solson moy tinkin","tsstrmm","trsmsmt",0.428571428571429,"vtsk","none","none"
"10843","A112","branching","head initial",4,"[[[3,1],[3]],3]","false","kolkil tinkin kolkil kolkil moy rae moy","kolkil moy tinkin rae kolkil moy kolkil","ktkkmrm","kmtrkmk",0.428571428571429,"vtsk","none","none"
"10844","A112","branching","head initial",4,"[0,[[3,[[1,1]]]]]","false","vusu kolkil tinkin tinkin moy rae moy","vusu rae kolkil rae tinkin moy tinkin","vkttmrm","vrkrtmt",0.428571428571429,"vtsk","none","none"
"10845","A112","branching","head initial",4,"[[[0,1],0],[2]]","false","vusu tinkin vusu solson moy rae rae","vusu moy tinkin moy vusu rae solson","vtvsmrr","vmtmvrs",0.285714285714286,"vtsk","none","none"
"10846","A112","branching","head initial",4,"[[[2,0],1],2]","false","solson vusu tinkin solson moy moy moy","solson moy vusu moy tinkin moy solson","svtsmmm","smvmtms",0.285714285714286,"vtsk","none","none"
"10847","A112","branching","head initial",4,"[0,[3,[[0,[0]]]]]","false","vusu kolkil vusu vusu moy rae rae","vusu moy kolkil rae vusu rae vusu","vkvvmrr","vmkrvrv",0.428571428571429,"vtsk","none","none"
"10848","A112","branching","head initial",4,"[[[2,[1]],[2]],[3]]","false","solson tinkin solson kolkil rae rae rae","solson rae tinkin rae solson rae kolkil","stskrrr","srtrsrk",0.285714285714286,"vtsk","none","none"
"10849","A112","branching","head initial",4,"[2,[0,[[2,3]]]]","false","solson vusu solson kolkil moy rae moy","solson moy vusu rae solson moy kolkil","svskmrm","smvrsmk",0.285714285714286,"vtsk","none","none"
"10850","A112","branching","head initial",4,"[[[1,[1]],3],0]","false","tinkin tinkin kolkil vusu moy moy rae","tinkin rae tinkin moy kolkil moy vusu","ttkvmmr","trtmkmv",0.285714285714286,"vtsk","none","none"
"10851","A112","branching","head initial",4,"[[[1,[0]],[0]],1]","false","tinkin vusu vusu tinkin rae moy rae","tinkin rae vusu rae vusu moy tinkin","tvvtrmr","trvrvmt",0.428571428571429,"vtsk","none","none"
"10852","A112","branching","head initial",4,"[[[3,3],[0]],[2]]","false","kolkil kolkil vusu solson moy rae rae","kolkil moy kolkil rae vusu rae solson","kkvsmrr","kmkrvrs",0.285714285714286,"vtsk","none","none"
"10901","A113","center-embedding","head final",1,"0","true","tuntul","tuntul","t","t",1,"tvsk","horiz","under"
"10902","A113","center-embedding","head final",1,"1","true","vinkin","vinkin","v","v",1,"tvsk","horiz","under"
"10903","A113","center-embedding","head final",1,"2","true","sosi","sosi","s","s",1,"tvsk","horiz","under"
"10904","A113","center-embedding","head final",1,"3","true","kanka","kanka","k","k",1,"tvsk","horiz","under"
"10905","A113","center-embedding","head final",2,"[3,3]","true","moy kanka kanka","moy kanka kanka","mkk","mkk",1,"tvsk","horiz","under"
"10906","A113","center-embedding","head final",2,"[1,3]","true","moy kanka vinkin","moy kanka vinkin","mkv","mkv",1,"tvsk","horiz","under"
"10907","A113","center-embedding","head final",2,"[0,[1]]","true","rae vinkin tuntul","rae vinkin tuntul","rvt","rvt",1,"tvsk","horiz","under"
"10908","A113","center-embedding","head final",2,"[3,[1]]","true","rae vinkin kanka","rae vinkin kanka","rvk","rvk",1,"tvsk","horiz","under"
"10909","A113","center-embedding","head final",2,"[2,[1]]","true","rae vinkin sosi","rae vinkin sosi","rvs","rvs",1,"tvsk","horiz","under"
"10910","A113","center-embedding","head final",2,"[2,1]","true","moy vinkin sosi","moy vinkin sosi","mvs","mvs",1,"tvsk","horiz","under"
"10911","A113","center-embedding","head final",2,"[0,0]","true","moy tuntul tuntul","moy tuntul tuntul","mtt","mtt",1,"tvsk","horiz","under"
"10912","A113","center-embedding","head final",2,"[3,[0]]","true","rae tuntul kanka","rae tuntul kanka","rtk","rtk",1,"tvsk","horiz","under"
"10913","A113","center-embedding","head final",2,"[2,2]","false","moy sosi sosi","moy sosi sosi","mss","mss",1,"tvsk","horiz","under"
"10914","A113","center-embedding","head final",2,"[2,[3]]","false","rae kanka sosi","rae kanka sosi","rks","rks",1,"tvsk","horiz","under"
"10915","A113","center-embedding","head final",2,"[0,[2]]","false","rae sosi tuntul","rae sosi tuntul","rst","rst",1,"tvsk","horiz","under"
"10916","A113","center-embedding","head final",2,"[0,1]","false","moy vinkin tuntul","moy vinkin tuntul","mvt","mvt",1,"tvsk","horiz","under"
"10917","A113","center-embedding","head final",3,"[[3,[3]],[2]]","true","rae rae sosi kanka kanka","rae rae sosi kanka kanka","rrskk","rrskk",1,"tvsk","horiz","under"
"10918","A113","center-embedding","head final",3,"[2,[3,[0]]]","true","moy rae sosi tuntul kanka","moy rae tuntul kanka sosi","mrstk","mrtks",0.6,"tvsk","horiz","under"
"10919","A113","center-embedding","head final",3,"[0,[[2,0]]]","true","rae moy tuntul sosi tuntul","rae moy tuntul sosi tuntul","rmtst","rmtst",1,"tvsk","horiz","under"
"10920","A113","center-embedding","head final",3,"[[3,2],[0]]","true","rae moy tuntul sosi kanka","moy rae tuntul sosi kanka","rmtsk","mrtsk",0.8,"tvsk","horiz","under"
"10921","A113","center-embedding","head final",3,"[[1,[2]],[2]]","true","rae rae sosi sosi vinkin","rae rae sosi sosi vinkin","rrssv","rrssv",1,"tvsk","horiz","under"
"10922","A113","center-embedding","head final",3,"[1,[3,[3]]]","true","moy rae vinkin kanka kanka","moy rae kanka kanka vinkin","mrvkk","mrkkv",0.6,"tvsk","horiz","under"
"10923","A113","center-embedding","head final",3,"[[1,[2]],2]","true","moy rae vinkin sosi sosi","rae moy sosi sosi vinkin","mrvss","rmssv",0.4,"tvsk","horiz","under"
"10924","A113","center-embedding","head final",3,"[[0,3],[1]]","true","rae moy vinkin kanka tuntul","moy rae vinkin kanka tuntul","rmvkt","mrvkt",0.8,"tvsk","horiz","under"
"10925","A113","center-embedding","head final",3,"[0,[[1,1]]]","false","moy rae vinkin vinkin tuntul","rae moy vinkin vinkin tuntul","mrvvt","rmvvt",0.8,"tvsk","horiz","under"
"10926","A113","center-embedding","head final",3,"[[3,3],0]","false","moy moy tuntul kanka kanka","moy moy tuntul kanka kanka","mmtkk","mmtkk",1,"tvsk","horiz","under"
"10927","A113","center-embedding","head final",3,"[[1,[1]],0]","false","rae moy vinkin vinkin tuntul","rae moy tuntul vinkin vinkin","rmvvt","rmtvv",0.6,"tvsk","horiz","under"
"10928","A113","center-embedding","head final",3,"[[1,2],0]","false","moy moy tuntul sosi vinkin","moy moy tuntul sosi vinkin","mmtsv","mmtsv",1,"tvsk","horiz","under"
"10929","A113","center-embedding","head final",4,"[3,[2,[2,[3]]]]","false","moy moy rae kanka sosi sosi kanka","moy moy rae kanka sosi sosi kanka","mmrkssk","mmrkssk",1,"tvsk","horiz","under"
"10930","A113","center-embedding","head final",4,"[1,[[2,[2,1]]]]","false","moy rae vinkin sosi sosi vinkin vinkin","rae moy moy vinkin sosi sosi vinkin","mrvssvv","rmmvssv",0.571428571428571,"tvsk","horiz","under"
"10931","A113","center-embedding","head final",4,"[[[3,1],[3]],3]","false","moy moy rae kanka kanka moy vinkin","moy rae moy kanka kanka vinkin kanka","mmrkkmv","mrmkkvk",0.571428571428571,"tvsk","horiz","under"
"10932","A113","center-embedding","head final",4,"[0,[[3,[[1,1]]]]]","false","moy rae rae vinkin vinkin vinkin kanka","rae rae moy vinkin vinkin kanka tuntul","mrrvvvk","rrmvvkt",0.571428571428571,"tvsk","horiz","under"
"10933","A113","center-embedding","head final",4,"[[[0,1],0],[2]]","false","rae moy moy sosi tuntul vinkin tuntul","moy moy rae sosi tuntul vinkin tuntul","rmmstvt","mmrstvt",0.714285714285714,"tvsk","horiz","under"
"10934","A113","center-embedding","head final",4,"[[[2,0],1],2]","false","moy moy moy sosi vinkin tuntul sosi","moy moy moy sosi vinkin tuntul sosi","mmmsvts","mmmsvts",1,"tvsk","horiz","under"
"10935","A113","center-embedding","head final",4,"[0,[3,[[0,[0]]]]]","false","rae moy tuntul tuntul kanka tuntul rae","moy rae rae tuntul tuntul kanka tuntul","rmttktr","mrrttkt",0.571428571428571,"tvsk","horiz","under"
"10936","A113","center-embedding","head final",4,"[[[2,[1]],[2]],[3]]","false","rae rae rae kanka sosi vinkin sosi","rae rae rae kanka sosi vinkin sosi","rrrksvs","rrrksvs",1,"tvsk","horiz","under"
"10937","A113","center-embedding","head final",4,"[2,[0,[[2,3]]]]","false","moy moy rae sosi sosi kanka tuntul","moy rae moy kanka sosi tuntul sosi","mmrsskt","mrmksts",0.428571428571429,"tvsk","horiz","under"
"10938","A113","center-embedding","head final",4,"[[[1,[1]],3],0]","false","rae moy moy vinkin vinkin kanka tuntul","rae moy moy tuntul kanka vinkin vinkin","rmmvvkt","rmmtkvv",0.571428571428571,"tvsk","horiz","under"
"10939","A113","center-embedding","head final",4,"[[[1,[0]],[0]],1]","false","rae rae moy tuntul tuntul vinkin vinkin","rae rae moy vinkin tuntul tuntul vinkin","rrmttvv","rrmvttv",0.714285714285714,"tvsk","horiz","under"
"10940","A113","center-embedding","head final",4,"[[[3,3],[0]],[2]]","false","rae rae moy sosi tuntul kanka kanka","moy rae rae sosi tuntul kanka kanka","rrmstkk","mrrstkk",0.714285714285714,"tvsk","horiz","under"
"11005","A114","center-embedding","head initial",1,"0","true","sisu","sisu","s","s",1,"svkt","horiz","vert"
"11006","A114","center-embedding","head initial",1,"1","true","vinvi","vinvi","v","v",1,"svkt","horiz","vert"
"11007","A114","center-embedding","head initial",1,"2","true","konkan","konkan","k","k",1,"svkt","horiz","vert"
"11008","A114","center-embedding","head initial",1,"3","true","tulsul","tulsul","t","t",1,"svkt","horiz","vert"
"11009","A114","center-embedding","head initial",2,"[3,3]","true","tulsul tulsul moy","tulsul tulsul moy","ttm","ttm",1,"svkt","horiz","vert"
"11010","A114","center-embedding","head initial",2,"[1,3]","true","vinvi tulsul moy","vinvi tulsul moy","vtm","vtm",1,"svkt","horiz","vert"
"11011","A114","center-embedding","head initial",2,"[0,[1]]","true","sisu vinvi rae","sisu vinvi rae","svr","svr",1,"svkt","horiz","vert"
"11012","A114","center-embedding","head initial",2,"[3,[1]]","true","tulsul vinvi rae","tulsul vinvi rae","tvr","tvr",1,"svkt","horiz","vert"
"11013","A114","center-embedding","head initial",2,"[2,[1]]","true","konkan vinvi rae","konkan vinvi rae","kvr","kvr",1,"svkt","horiz","vert"
"11014","A114","center-embedding","head initial",2,"[2,1]","true","konkan vinvi moy","konkan vinvi moy","kvm","kvm",1,"svkt","horiz","vert"
"11015","A114","center-embedding","head initial",2,"[0,0]","true","sisu sisu moy","sisu sisu moy","ssm","ssm",1,"svkt","horiz","vert"
"11016","A114","center-embedding","head initial",2,"[3,[0]]","true","tulsul sisu rae","tulsul sisu rae","tsr","tsr",1,"svkt","horiz","vert"
"11017","A114","center-embedding","head initial",2,"[2,2]","false","konkan konkan moy","konkan konkan moy","kkm","kkm",1,"svkt","horiz","vert"
"11018","A114","center-embedding","head initial",2,"[2,[3]]","false","konkan tulsul rae","konkan tulsul rae","ktr","ktr",1,"svkt","horiz","vert"
"11019","A114","center-embedding","head initial",2,"[0,[2]]","false","sisu konkan rae","sisu konkan rae","skr","skr",1,"svkt","horiz","vert"
"11020","A114","center-embedding","head initial",2,"[0,1]","false","sisu vinvi moy","sisu vinvi moy","svm","svm",1,"svkt","horiz","vert"
"11021","A114","center-embedding","head initial",3,"[[3,[3]],[2]]","true","tulsul tulsul konkan rae rae","tulsul tulsul konkan rae rae","ttkrr","ttkrr",1,"svkt","horiz","vert"
"11022","A114","center-embedding","head initial",3,"[2,[3,[0]]]","true","konkan tulsul sisu rae moy","konkan tulsul sisu rae moy","ktsrm","ktsrm",1,"svkt","horiz","vert"
"11023","A114","center-embedding","head initial",3,"[0,[[2,0]]]","true","sisu konkan sisu rae moy","sisu konkan sisu moy rae","sksrm","sksmr",0.8,"svkt","horiz","vert"
"11024","A114","center-embedding","head initial",3,"[[3,2],[0]]","true","tulsul konkan sisu rae moy","tulsul konkan sisu rae moy","tksrm","tksrm",1,"svkt","horiz","vert"
"11025","A114","center-embedding","head initial",3,"[[1,[2]],[2]]","true","vinvi konkan konkan rae rae","vinvi konkan konkan rae rae","vkkrr","vkkrr",1,"svkt","horiz","vert"
"11026","A114","center-embedding","head initial",3,"[1,[3,[3]]]","true","vinvi tulsul tulsul rae moy","vinvi tulsul tulsul rae moy","vttrm","vttrm",1,"svkt","horiz","vert"
"11027","A114","center-embedding","head initial",3,"[[1,[2]],2]","true","vinvi konkan konkan rae moy","vinvi konkan konkan moy rae","vkkrm","vkkmr",0.8,"svkt","horiz","vert"
"11028","A114","center-embedding","head initial",3,"[[0,3],[1]]","true","sisu tulsul vinvi rae moy","sisu tulsul vinvi rae moy","stvrm","stvrm",1,"svkt","horiz","vert"
"11029","A114","center-embedding","head initial",3,"[0,[[1,1]]]","false","sisu vinvi vinvi rae moy","sisu vinvi vinvi moy rae","svvrm","svvmr",0.8,"svkt","horiz","vert"
"11030","A114","center-embedding","head initial",3,"[[3,3],0]","false","tulsul tulsul sisu moy moy","tulsul tulsul sisu moy moy","ttsmm","ttsmm",1,"svkt","horiz","vert"
"11031","A114","center-embedding","head initial",3,"[[1,[1]],0]","false","vinvi vinvi sisu moy rae","vinvi vinvi sisu moy rae","vvsmr","vvsmr",1,"svkt","horiz","vert"
"11032","A114","center-embedding","head initial",3,"[[1,2],0]","false","vinvi konkan sisu moy moy","vinvi konkan sisu moy moy","vksmm","vksmm",1,"svkt","horiz","vert"
"11033","A114","center-embedding","head initial",4,"[3,[2,[2,[3]]]]","false","tulsul konkan tulsul moy moy moy tulsul","tulsul konkan konkan tulsul rae moy moy","tktmmmt","tkktrmm",0.571428571428571,"svkt","horiz","vert"
"11034","A114","center-embedding","head initial",4,"[1,[[2,[2,1]]]]","false","vinvi konkan konkan vinvi rae moy moy","vinvi konkan konkan vinvi moy moy rae","vkkvrmm","vkkvmmr",0.714285714285714,"svkt","horiz","vert"
"11035","A114","center-embedding","head initial",4,"[[[3,1],[3]],3]","false","tulsul vinvi konkan tulsul rae moy moy","tulsul vinvi tulsul tulsul moy rae moy","tvktrmm","tvttmrm",0.714285714285714,"svkt","horiz","vert"
"11036","A114","center-embedding","head initial",4,"[0,[[3,[[1,1]]]]]","false","sisu tulsul vinvi vinvi rae rae moy","sisu tulsul vinvi vinvi moy rae rae","stvvrrm","stvvmrr",0.714285714285714,"svkt","horiz","vert"
"11037","A114","center-embedding","head initial",4,"[[[0,1],0],[2]]","false","sisu vinvi sisu konkan moy rae moy","sisu vinvi sisu konkan rae moy moy","svskmrm","svskrmm",0.857142857142857,"svkt","horiz","vert"
